game_id,participant_id,frame_timestamp,current_gold,gold_per_second,jungle_minions_killed,level,minions_killed,time_enemy_spent_controlled,total_gold,xp,position_x,position_y,abilityhaste,abilitypower,armor,armorpen,armorpenpercent,attackdamage,attackspeed,bonusarmorpenpercent,bonusmagicpenpercent,ccreduction,cooldownreduction,health,healthmax,healthregen,lifesteal,magicpen,magicpenpercent,magicresist,movementspeed,omnivamp,physicalvamp,power,powermax,powerregen,spellvamp,magicDamageDone,magicDamageDoneToChampions,magicDamageTaken,physicalDamageDone,physicalDamageDoneToChampions,physicalDamageTaken,totalDamageDone,totalDamageDoneToChampions,totalDamageTaken,trueDamageDone,trueDamageDoneToChampions,trueDamageTaken
7494844141,6,540255,848,30,0,5,4,16603,2553,2047,7523,8373,0,0,51,0,0,75,103,0,0,0,0,927,1087,24,0,0,0,38,252,0,0,108,390,27,0,536,431,732,1983,668,2572,3309,1213,3335,789,114,30
7494844141,7,540255,890,0,24,5,4,66552,3245,2329,7091,11190,0,0,51,0,0,125,134,0,0,0,0,533,1278,19,10,0,0,38,380,0,0,115,200,100,10,3897,537,1190,12566,2179,4394,22785,2716,5584,6320,0,0
7494844141,8,540255,245,0,0,8,69,20659,3245,4328,9447,11474,0,57,51,0,0,81,148,0,0,0,0,1947,1947,50,0,0,0,78,340,0,0,841,891,27,0,24207,3024,1936,1652,0,1834,25860,3024,4104,0,0,334
7494844141,9,540255,715,0,0,8,67,92845,3090,4317,3206,13462,0,0,66,0,0,87,124,0,0,0,0,1374,1863,164,0,0,0,107,330,0,0,388,666,25,0,266,266,1795,20352,3666,1799,20776,4039,3594,157,106,0
7494844141,10,540255,167,0,0,6,44,6244,3417,2919,13335,5885,0,0,44,0,0,148,135,0,0,0,0,1184,1184,11,5,0,0,35,350,0,0,457,457,21,0,70,0,1099,15658,3094,2222,15728,3094,3341,0,0,20
7494844141,1,600270,541,0,74,7,4,275700,3971,3871,3432,6837,0,0,61,0,0,144,175,0,0,0,0,1190,1213,95,0,0,0,41,340,0,0,349,566,76,0,4998,394,1096,38022,1604,6918,71164,1999,8015,28143,0,0
7494844141,2,600270,314,0,0,8,62,17612,2939,4219,8057,5834,0,97,49,0,0,67,113,0,0,0,0,890,1409,104,0,0,0,37,60,0,0,781,844,25,0,10495,2578,3139,6802,976,1881,17723,3980,5020,425,425,0
7494844141,3,600270,898,0,0,8,59,13595,2748,4411,914,11124,0,10,61,0,0,84,115,0,0,0,0,1226,1785,26,0,0,7,43,360,0,0,45,535,0,0,13110,1914,363,4688,489,4641,17798,2403,5110,0,0,106
7494844141,4,600270,634,0,0,7,83,0,4334,3723,12686,2297,0,0,51,0,0,152,131,0,0,0,0,384,1253,11,3,0,0,36,381,0,0,294,558,19,0,0,0,331,40058,6449,3645,48262,6449,4126,8204,0,150
7494844141,5,600270,465,50,0,6,7,46241,2496,2523,13459,2651,0,19,45,0,0,56,111,0,0,0,0,1094,1285,23,0,0,0,35,391,0,0,602,807,52,0,3720,1711,207,810,386,2969,5037,2098,3290,506,0,114
7494844141,6,600270,267,50,0,5,5,22047,2772,2228,12650,4210,0,0,51,0,0,75,103,0,0,0,0,819,1357,112,0,0,0,38,360,0,0,261,390,32,0,595,490,854,2195,729,3105,4061,1483,3990,1269,264,30
7494844141,7,600270,1367,0,36,6,5,113219,3727,3161,12414,6419,0,0,55,0,0,128,138,0,0,0,0,1270,1381,103,10,0,0,40,380,0,0,154,200,170,10,4669,537,1353,18442,2179,5444,34097,2716,6797,10985,0,0
7494844141,8,600270,611,0,0,8,80,21394,3611,4914,8282,6063,0,57,51,0,0,81,148,0,0,0,0,1750,1950,61,0,0,0,78,340,0,0,559,891,27,0,28631,3441,2140,1846,0,1962,30477,3441,4478,0,0,375
