actual_start_time,frame_timestamp,game_id,team_id,timestamp,type
860000.0,900357,7587338805,100.0,845471,OBJECTIVE_BOUNTY_PRESTART
860000.0,900345,7587637685,200.0,845426,OBJECTIVE_BOUNTY_PRESTART
1915000.0,1920671,7587289134,100.0,1900316,OBJECTIVE_BOUNTY_PRESTART
1185000.0,1200442,7586354951,100.0,1170520,OBJECTIVE_BOUNTY_PRESTART
1265000.0,1255758,7585724118,100.0,1250347,OBJECTIVE_BOUNTY_PRESTART
970000.0,960379,7587095771,100.0,955369,OBJECTIVE_BOUNTY_PRESTART
1085000.0,1080429,7587095771,100.0,1070529,OBJECTIVE_BOUNTY_PRESTART
945000.0,960391,7585970172,100.0,930327,OBJECTIVE_BOUNTY_PRESTART
885000.0,900321,7586257192,200.0,870319,OBJECTIVE_BOUNTY_PRESTART
1290000.0,1320432,7587343666,200.0,1275504,OBJECTIVE_BOUNTY_PRESTART
1730000.0,1740613,7587343666,200.0,1715448,OBJECTIVE_BOUNTY_PRESTART
1485000.0,1500527,7586170566,200.0,1470488,OBJECTIVE_BOUNTY_PRESTART
1590000.0,1620548,7586170566,200.0,1575261,OBJECTIVE_BOUNTY_PRESTART
1260000.0,1260419,7587558820,200.0,1245453,OBJECTIVE_BOUNTY_PRESTART
1665000.0,1680562,7586800831,100.0,1650328,OBJECTIVE_BOUNTY_PRESTART
885000.0,900332,7586706937,200.0,870357,OBJECTIVE_BOUNTY_PRESTART
1500000.0,1500408,7587383452,200.0,1485444,OBJECTIVE_BOUNTY_PRESTART
860000.0,900320,7586551694,200.0,845285,OBJECTIVE_BOUNTY_PRESTART
1675000.0,1680501,7587606661,200.0,1660455,OBJECTIVE_BOUNTY_PRESTART
1530000.0,1560494,7585999228,200.0,1515322,OBJECTIVE_BOUNTY_PRESTART
1745000.0,1740611,7587508818,200.0,1730479,OBJECTIVE_BOUNTY_PRESTART
860000.0,900312,7586101444,200.0,845502,OBJECTIVE_BOUNTY_PRESTART
865000.0,900402,7587098579,100.0,850460,OBJECTIVE_BOUNTY_PRESTART
860000.0,900307,7587481342,100.0,845449,OBJECTIVE_BOUNTY_PRESTART
1270000.0,1260410,7587604585,100.0,1255474,OBJECTIVE_BOUNTY_PRESTART
890000.0,900389,7587286299,200.0,875426,OBJECTIVE_BOUNTY_PRESTART
1550000.0,1560484,7587633147,100.0,1535324,OBJECTIVE_BOUNTY_PRESTART
860000.0,900303,7587383970,100.0,845421,OBJECTIVE_BOUNTY_PRESTART
1750000.0,1740525,7586316131,200.0,1735485,OBJECTIVE_BOUNTY_PRESTART
1470000.0,1500450,7585977639,200.0,1455291,OBJECTIVE_BOUNTY_PRESTART
860000.0,900306,7587414509,100.0,845441,OBJECTIVE_BOUNTY_PRESTART
1690000.0,1680597,7586119804,200.0,1675386,OBJECTIVE_BOUNTY_PRESTART
1340000.0,1380426,7586391691,200.0,1325336,OBJECTIVE_BOUNTY_PRESTART
1765000.0,1800536,7586391691,200.0,1750357,OBJECTIVE_BOUNTY_PRESTART
875000.0,900310,7586838463,200.0,860524,OBJECTIVE_BOUNTY_PRESTART
865000.0,900334,7587625177,100.0,850495,OBJECTIVE_BOUNTY_PRESTART
1000000.0,1012301,7585725436,200.0,985504,OBJECTIVE_BOUNTY_PRESTART
1695000.0,1680534,7586848747,200.0,1680467,OBJECTIVE_BOUNTY_PRESTART
1505000.0,1500417,7587184794,200.0,1490275,OBJECTIVE_BOUNTY_PRESTART
1390000.0,1380522,7585934485,100.0,1375409,OBJECTIVE_BOUNTY_PRESTART
1270000.0,1260433,7585686467,200.0,1255494,OBJECTIVE_BOUNTY_PRESTART
860000.0,900314,7587646582,200.0,845434,OBJECTIVE_BOUNTY_PRESTART
965000.0,960347,7587488087,200.0,950480,OBJECTIVE_BOUNTY_PRESTART
1250000.0,1260448,7586467239,100.0,1235501,OBJECTIVE_BOUNTY_PRESTART
1800000.0,1800440,7585750368,100.0,1785438,OBJECTIVE_BOUNTY_PRESTART
860000.0,900290,7587599877,200.0,845406,OBJECTIVE_BOUNTY_PRESTART
1725000.0,1735354,7587624566,100.0,1710506,OBJECTIVE_BOUNTY_PRESTART
1835000.0,1860582,7587594812,200.0,1820409,OBJECTIVE_BOUNTY_PRESTART
1010000.0,1009646,7587381401,200.0,995445,OBJECTIVE_BOUNTY_PRESTART
980000.0,1020399,7587584245,200.0,965493,OBJECTIVE_BOUNTY_PRESTART
1135000.0,1140408,7587584245,200.0,1120283,OBJECTIVE_BOUNTY_PRESTART
890000.0,900280,7587388809,100.0,875399,OBJECTIVE_BOUNTY_PRESTART
1570000.0,1560469,7587388809,100.0,1555360,OBJECTIVE_BOUNTY_PRESTART
1085000.0,1080419,7587185990,200.0,1070326,OBJECTIVE_BOUNTY_PRESTART
1615000.0,1620537,7586955109,100.0,1600451,OBJECTIVE_BOUNTY_PRESTART
860000.0,900281,7586176786,200.0,845435,OBJECTIVE_BOUNTY_PRESTART
860000.0,900318,7587080534,200.0,845457,OBJECTIVE_BOUNTY_PRESTART
1670000.0,1680659,7586127680,200.0,1655544,OBJECTIVE_BOUNTY_PRESTART
1185000.0,1200387,7587569273,100.0,1170302,OBJECTIVE_BOUNTY_PRESTART
1300000.0,1311522,7587569273,100.0,1285524,OBJECTIVE_BOUNTY_PRESTART
1155000.0,1140343,7587026018,100.0,1140309,OBJECTIVE_BOUNTY_PRESTART
1310000.0,1320389,7587026018,100.0,1295302,OBJECTIVE_BOUNTY_PRESTART
1730000.0,1735155,7587026018,100.0,1715497,OBJECTIVE_BOUNTY_PRESTART
1385000.0,1380484,7587065032,100.0,1370452,OBJECTIVE_BOUNTY_PRESTART
1485000.0,1500535,7587065032,100.0,1470493,OBJECTIVE_BOUNTY_PRESTART
1015000.0,1020383,7587226777,200.0,1000353,OBJECTIVE_BOUNTY_PRESTART
1135000.0,1140440,7587226777,200.0,1120367,OBJECTIVE_BOUNTY_PRESTART
1345000.0,1368585,7587226777,200.0,1330464,OBJECTIVE_BOUNTY_PRESTART
1400000.0,1440448,7586757299,200.0,1385448,OBJECTIVE_BOUNTY_PRESTART
1185000.0,1200436,7586309388,200.0,1170347,OBJECTIVE_BOUNTY_PRESTART
885000.0,900320,7587238017,100.0,870337,OBJECTIVE_BOUNTY_PRESTART
1015000.0,1020344,7587238017,100.0,1000512,OBJECTIVE_BOUNTY_PRESTART
1235000.0,1260382,7587238017,100.0,1220315,OBJECTIVE_BOUNTY_PRESTART
860000.0,900398,7586210592,200.0,845523,OBJECTIVE_BOUNTY_PRESTART
1070000.0,1080448,7586210592,200.0,1055456,OBJECTIVE_BOUNTY_PRESTART
860000.0,900320,7586700713,200.0,845518,OBJECTIVE_BOUNTY_PRESTART
860000.0,900380,7586899718,100.0,845431,OBJECTIVE_BOUNTY_PRESTART
880000.0,900385,7587081172,100.0,865515,OBJECTIVE_BOUNTY_PRESTART
1005000.0,1020404,7587081172,100.0,990405,OBJECTIVE_BOUNTY_PRESTART
1420000.0,1440520,7586300205,200.0,1405435,OBJECTIVE_BOUNTY_PRESTART
1050000.0,1080391,7587251437,200.0,1035533,OBJECTIVE_BOUNTY_PRESTART
1250000.0,1245638,7587251437,200.0,1235283,OBJECTIVE_BOUNTY_PRESTART
1310000.0,1320451,7587339006,100.0,1295364,OBJECTIVE_BOUNTY_PRESTART
970000.0,960372,7587172850,200.0,955362,OBJECTIVE_BOUNTY_PRESTART
1740000.0,1740643,7587172850,200.0,1725391,OBJECTIVE_BOUNTY_PRESTART
860000.0,900273,7587582978,200.0,845358,OBJECTIVE_BOUNTY_PRESTART
860000.0,900367,7587496827,200.0,845501,OBJECTIVE_BOUNTY_PRESTART
880000.0,900320,7587217281,200.0,865528,OBJECTIVE_BOUNTY_PRESTART
1690000.0,1680596,7587246134,200.0,1675319,OBJECTIVE_BOUNTY_PRESTART
1075000.0,1080373,7586208037,200.0,1060423,OBJECTIVE_BOUNTY_PRESTART
890000.0,900288,7586903082,100.0,875482,OBJECTIVE_BOUNTY_PRESTART
860000.0,900355,7587111896,100.0,845472,OBJECTIVE_BOUNTY_PRESTART
1800000.0,1800568,7587111896,100.0,1785301,OBJECTIVE_BOUNTY_PRESTART
1025000.0,1020369,7586325901,200.0,1010437,OBJECTIVE_BOUNTY_PRESTART
1335000.0,1320527,7587640799,200.0,1320394,OBJECTIVE_BOUNTY_PRESTART
915000.0,900329,7587236000,100.0,900263,OBJECTIVE_BOUNTY_PRESTART
1305000.0,1320448,7587236000,100.0,1290282,OBJECTIVE_BOUNTY_PRESTART
1200000.0,1200432,7586851998,200.0,1185432,OBJECTIVE_BOUNTY_PRESTART
860000.0,900309,7587111377,100.0,845507,OBJECTIVE_BOUNTY_PRESTART
1025000.0,1020358,7586208998,200.0,1010363,OBJECTIVE_BOUNTY_PRESTART
860000.0,900364,7585699298,200.0,845475,OBJECTIVE_BOUNTY_PRESTART
1085000.0,1080303,7586990293,200.0,1070395,OBJECTIVE_BOUNTY_PRESTART
1155000.0,1140375,7587217541,200.0,1140341,OBJECTIVE_BOUNTY_PRESTART
1455000.0,1440479,7587217541,200.0,1440445,OBJECTIVE_BOUNTY_PRESTART
1095000.0,1080460,7587021237,100.0,1080460,OBJECTIVE_BOUNTY_PRESTART
945000.0,960395,7587500443,100.0,930429,OBJECTIVE_BOUNTY_PRESTART
860000.0,880583,7587621067,200.0,845361,OBJECTIVE_BOUNTY_PRESTART
1090000.0,1080369,7587566731,100.0,1075293,OBJECTIVE_BOUNTY_PRESTART
1750000.0,1740698,7586483124,100.0,1735455,OBJECTIVE_BOUNTY_PRESTART
860000.0,900286,7587217610,200.0,845451,OBJECTIVE_BOUNTY_PRESTART
1635000.0,1620577,7586770500,200.0,1620444,OBJECTIVE_BOUNTY_PRESTART
2090000.0,2100648,7586880332,200.0,2075477,OBJECTIVE_BOUNTY_PRESTART
1135000.0,1140427,7587332057,100.0,1120434,OBJECTIVE_BOUNTY_PRESTART
970000.0,960333,7585849841,200.0,955324,OBJECTIVE_BOUNTY_PRESTART
1525000.0,1560510,7585849841,200.0,1510313,OBJECTIVE_BOUNTY_PRESTART
860000.0,900358,7587545693,100.0,845404,OBJECTIVE_BOUNTY_PRESTART
860000.0,900326,7586360791,200.0,845299,OBJECTIVE_BOUNTY_PRESTART
1295000.0,1320400,7586955687,200.0,1280434,OBJECTIVE_BOUNTY_PRESTART
1275000.0,1260376,7587607912,200.0,1260309,OBJECTIVE_BOUNTY_PRESTART
1050000.0,1080394,7587601130,100.0,1035503,OBJECTIVE_BOUNTY_PRESTART
1215000.0,1200433,7587601130,100.0,1200400,OBJECTIVE_BOUNTY_PRESTART
1670000.0,1680544,7587601130,100.0,1655355,OBJECTIVE_BOUNTY_PRESTART
1610000.0,1620548,7587543849,200.0,1595287,OBJECTIVE_BOUNTY_PRESTART
945000.0,960325,7587519080,200.0,930463,OBJECTIVE_BOUNTY_PRESTART
1900000.0,1915640,7585891806,100.0,1885372,OBJECTIVE_BOUNTY_PRESTART
860000.0,900358,7587437967,200.0,845537,OBJECTIVE_BOUNTY_PRESTART
1185000.0,1200444,7587437967,200.0,1170537,OBJECTIVE_BOUNTY_PRESTART
865000.0,900345,7586295525,100.0,850342,OBJECTIVE_BOUNTY_PRESTART
1155000.0,1140361,7587554513,100.0,1140260,OBJECTIVE_BOUNTY_PRESTART
860000.0,900304,7586011960,200.0,845341,OBJECTIVE_BOUNTY_PRESTART
1595000.0,1620559,7586853075,200.0,1580341,OBJECTIVE_BOUNTY_PRESTART
1065000.0,1080396,7586392142,100.0,1050471,OBJECTIVE_BOUNTY_PRESTART
1320000.0,1320411,7586182014,200.0,1305522,OBJECTIVE_BOUNTY_PRESTART
1330000.0,1320478,7586236271,200.0,1315501,OBJECTIVE_BOUNTY_PRESTART
865000.0,900353,7585736416,200.0,850347,OBJECTIVE_BOUNTY_PRESTART
975000.0,1020361,7585736416,200.0,960493,OBJECTIVE_BOUNTY_PRESTART
