frame_timestamp,game_id,team_id,timestamp,type
780245,7586516733,0.0,724353,DRAGON_SOUL_GIVEN
960340,7587469968,0.0,911193,DRAGON_SOUL_GIVEN
840298,7587467217,0.0,811495,DRAGON_SOUL_GIVEN
780326,7585765130,0.0,770456,DRAGON_SOUL_GIVEN
1560588,7585765130,100.0,1515491,OBJECTIVE_BOUNTY_FINISH
840371,7587620904,0.0,784735,DRAGON_SOUL_GIVEN
1440599,7587620904,200.0,1430281,OBJECTIVE_BOUNTY_FINISH
960300,7587189748,0.0,926104,DRAGON_SOUL_GIVEN
960357,7586899494,0.0,947213,DRAGON_SOUL_GIVEN
780324,7586882685,0.0,758412,DRAGON_SOUL_GIVEN
840303,7586386174,0.0,795505,DRAGON_SOUL_GIVEN
1020319,7586550262,0.0,969139,DRAGON_SOUL_GIVEN
1980578,7586550262,200.0,1950141,DRAGON_SOUL_GIVEN
1020415,7586536212,0.0,962749,DRAGON_SOUL_GIVEN
780263,7586454822,0.0,761687,DRAGON_SOUL_GIVEN
900288,7587147081,0.0,888550,DRAGON_SOUL_GIVEN
780292,7586862652,0.0,726266,DRAGON_SOUL_GIVEN
960346,7587277563,0.0,942093,DRAGON_SOUL_GIVEN
840257,7586057246,0.0,839622,DRAGON_SOUL_GIVEN
780304,7585789684,0.0,764059,DRAGON_SOUL_GIVEN
960391,7586283983,0.0,936339,DRAGON_SOUL_GIVEN
960321,7585778619,0.0,948897,DRAGON_SOUL_GIVEN
1980660,7585778619,200.0,1947975,DRAGON_SOUL_GIVEN
900317,7587597397,0.0,875151,DRAGON_SOUL_GIVEN
1560518,7587597397,100.0,1511747,DRAGON_SOUL_GIVEN
840265,7586665860,0.0,789752,DRAGON_SOUL_GIVEN
840324,7587056651,0.0,787479,DRAGON_SOUL_GIVEN
840247,7587356343,0.0,800936,DRAGON_SOUL_GIVEN
1080297,7587356343,100.0,1025364,OBJECTIVE_BOUNTY_FINISH
1260355,7587356343,100.0,1205488,OBJECTIVE_BOUNTY_FINISH
840260,7586732021,0.0,787548,DRAGON_SOUL_GIVEN
1260382,7586732021,200.0,1250487,OBJECTIVE_BOUNTY_FINISH
1260437,7586716865,0.0,1206170,DRAGON_SOUL_GIVEN
840324,7587583461,0.0,825823,DRAGON_SOUL_GIVEN
1500496,7587583461,200.0,1482977,DRAGON_SOUL_GIVEN
900332,7585868390,0.0,861044,DRAGON_SOUL_GIVEN
1860577,7585868390,200.0,1850520,DRAGON_SOUL_GIVEN
840305,7586748298,0.0,797043,DRAGON_SOUL_GIVEN
900340,7587547717,0.0,875707,DRAGON_SOUL_GIVEN
780323,7587338805,0.0,739631,DRAGON_SOUL_GIVEN
900345,7587637685,0.0,863171,DRAGON_SOUL_GIVEN
960312,7587259303,0.0,928406,DRAGON_SOUL_GIVEN
2100631,7587259303,200.0,2053709,DRAGON_SOUL_GIVEN
1080414,7587289134,0.0,1062874,DRAGON_SOUL_GIVEN
2220773,7587289134,100.0,2170518,OBJECTIVE_BOUNTY_FINISH
1020363,7586354951,0.0,974805,DRAGON_SOUL_GIVEN
840361,7585724118,0.0,821695,DRAGON_SOUL_GIVEN
960379,7587095771,0.0,946426,DRAGON_SOUL_GIVEN
1080429,7587095771,100.0,1035280,OBJECTIVE_BOUNTY_FINISH
1260462,7587095771,100.0,1205294,OBJECTIVE_BOUNTY_FINISH
960391,7585970172,0.0,929759,DRAGON_SOUL_GIVEN
780274,7585712697,0.0,743242,DRAGON_SOUL_GIVEN
900321,7586257192,0.0,848575,DRAGON_SOUL_GIVEN
960325,7587343666,0.0,915512,DRAGON_SOUL_GIVEN
1380457,7587343666,200.0,1335333,OBJECTIVE_BOUNTY_FINISH
840326,7586170566,0.0,801291,DRAGON_SOUL_GIVEN
1560527,7586170566,200.0,1555484,OBJECTIVE_BOUNTY_FINISH
780204,7587558820,0.0,769809,DRAGON_SOUL_GIVEN
840315,7586800831,0.0,839013,DRAGON_SOUL_GIVEN
900314,7586327819,0.0,890647,DRAGON_SOUL_GIVEN
720304,7587171786,0.0,703191,DRAGON_SOUL_GIVEN
1140369,7587383452,0.0,1087712,DRAGON_SOUL_GIVEN
840330,7585986592,0.0,813220,DRAGON_SOUL_GIVEN
960323,7587606661,0.0,956316,DRAGON_SOUL_GIVEN
720252,7585999228,0.0,717212,DRAGON_SOUL_GIVEN
960321,7587508818,0.0,957082,DRAGON_SOUL_GIVEN
1680578,7587508818,100.0,1623387,DRAGON_SOUL_GIVEN
900294,7587482194,0.0,893991,DRAGON_SOUL_GIVEN
